mlb_id,mlb_name,mlb_pos,mlb_team,mlb_team_long,bats,throws,birth_year,bp_id,bref_id,bref_name,fg_id,fg_name,fg_pos,lahman_id,retro_id,retro_name,debut
407924,Manny Acosta,P,NYM,New York Mets,R,R,1981,31858,acostma01,Manny Acosta,8725,Manny Acosta,P,acostma01,acosm001,Manny Acosta,20070812
458006,Matt Albers,P,MIL,Milwaukee Brewers,L,R,1983,31948,alberma01,Matt Albers,4300,Matt Albers,P,alberma01,albem001,Matt Albers,20060725
435180,Robert Andino,2B,MIA,Miami Marlins,R,R,1984,32118,andinro01,Robert Andino,4900,Robert Andino,2B/SS,andinro01,andir001,Robert Andino,20050904
425786,Scott Atchison,P,CLE,Cleveland Indians,R,R,1976,32273,atchisc01,Scott Atchison,2642,Scott Atchison,P,atchisc01,atchs001,Scott Atchison,20040731
430947,Erick Aybar,SS,SD,San Diego Padres,S,R,1984,32318,aybarer01,Erick Aybar,4082,Erick Aybar,SS,aybarer01,aybae001,Erick Aybar,20060516
434633,John Baker,C,CHC,Chicago Cubs,L,R,1981,32395,bakerjo01,John Baker,4756,John Baker,C,bakerjo01,bakej002,John Baker,20080709
425549,Clint Barmes,SS,KC,Kansas City Royals,R,R,1979,32450,barmecl01,Clint Barmes,1830,Clint Barmes,2B/SS,barmecl01,barmc001,Clint Barmes,20030905
430583,Jason Bartlett,SS,MIN,Minnesota Twins,R,R,1979,32500,bartlja01,Jason Bartlett,8219,Jason Bartlett,SS,bartlja01,bartj001,Jason Bartlett,20040803
430832,Jose Bautista,RF,PHI,Philadelphia Phillies,R,R,1980,32570,bautijo02,Jose Bautista,1887,Jose Bautista,OF,bautijo02,bautj002,Jose Bautista,20040404
430613,Ronald Belisario,P,TB,Tampa Bay Rays,R,R,1982,32630,belisro01,Ronald Belisario,2203,Ronald Belisario,P,belisro01,belir001,Ronald Belisario,20090407
448674,Doug Bernier,SS,MIN,Minnesota Twins,R,R,1980,32724,bernido01,Doug Bernier,4518,Doug Bernier,SS,bernido01,bernd001,Doug Bernier,20080617
429783,Rafael Betancourt,P,COL,Colorado Rockies,R,R,1975,32749,betanra01,Rafael Betancourt,177,Rafael Betancourt,,betanra01,betar001,Rafael Betancourt,20030713
433217,Andres Blanco,3B,PHI,Philadelphia Phillies,S,R,1984,32835,blancan01,Andres Blanco,1907,Andres Blanco,2B/SS,blancan01,blana001,Andres Blanco,20040417
430599,Joe Blanton,P,WSH,Washington Nationals,R,R,1980,32842,blantjo01,Joe Blanton,4849,Joe Blanton,P,blantjo01,blanj001,Joe Blanton,20040921
400268,J.C. Boscan,C,CHC,Chicago Cubs,R,R,1979,32953,boscajc01,J.C. Boscan,2324,J.C. Boscan,C,boscajc01,boscj001,J.C. Boscan,20101001
430641,Blaine Boyer,P,KC,Kansas City Royals,R,R,1981,33003,boyerbl01,Blaine Boyer,2237,Blaine Boyer,P,boyerbl01,boyeb001,Blaine Boyer,20050612
444520,Craig Breslow,P,TOR,Toronto Blue Jays,L,L,1980,33059,breslcr01,Craig Breslow,4363,Craig Breslow,P,breslcr01,bresc001,Craig Breslow,20050723
455009,Jonathan Broxton,P,STL,St. Louis Cardinals,R,R,1984,33197,broxtjo01,Jonathan Broxton,4759,Jonathan Broxton,P,broxtjo01,broxj001,Jonathan Broxton,20050729
454537,Jared Burton,P,NYY,New York Yankees,R,R,1981,33326,burtoja01,Jared Burton,8346,Jared Burton,P,burtoja01,burtj001,Jared Burton,20070404
430948,Alberto Callaspo,3B,LAD,Los Angeles Dodgers,S,R,1983,33433,callaal01,Alberto Callaspo,3336,Alberto Callaspo,2B/3B,callaal01,calla001,Alberto Callaspo,20060806
450192,Luke Carlin,C,DET,Detroit Tigers,S,R,1980,33538,carlilu01,Luke Carlin,4666,Luke Carlin,C,carlilu01,carll001,Luke Carlin,20080510
433584,Roberto Hernandez,P,ATL,Atlanta Braves,R,R,1980,33548,carmofa01,Roberto Hernandez,3273,Roberto Hernandez,P,carmofa01,carmf001,Fausto Carmona,20060415
454998,Matt Carson,RF,CLE,Cleveland Indians,R,R,1981,33584,carsoma01,Matt Carson,4748,Matt Carson,OF,carsoma01,carsm001,Matt Carson,20090918
430592,Ronny Cedeno,SS,PHI,Philadelphia Phillies,R,R,1983,33713,cedenro02,Ronny Cedeno,2179,Ronny Cedeno,SS,cedenro02,ceder002,Ronny Cedeno,20050423
455139,Robinson Chirinos,C,HOU,Houston Astros,R,R,1984,33829,chiriro01,Robinson Chirinos,3142,Robinson Chirinos,C,chiriro01,chirr001,Robinson Chirinos,20110718
434298,Todd Coffey,P,LAD,Los Angeles Dodgers,R,R,1980,33967,coffeto01,Todd Coffey,2467,Todd Coffey,P,coffeto01,cofft001,Todd Coffey,20050419
430638,Roman Colon,P,KC,Kansas City Royals,R,R,1979,34022,colonro01,Roman Colon,2242,Roman Colon,P,colonro01,color001,Roman Colon,20040821
466918,Manny Corpas,P,COL,Colorado Rockies,R,R,1982,34143,corpama01,Manny Corpas,2807,Manny Corpas,P,corpama01,corpm001,Manuel Corpas,20060718
429781,Kevin Correia,P,PHI,Philadelphia Phillies,R,R,1980,34159,correke01,Kevin Correia,1767,Kevin Correia,P,correke01,corrk001,Kevin Correia,20030710
425840,Neal Cotts,P,HOU,Houston Astros,L,L,1980,34195,cottsne01,Neal Cotts,1797,Neal Cotts,P,cottsne01,cottn001,Neal Cotts,20030812
430884,Jesse Crain,P,HOU,Houston Astros,R,R,1981,34226,crainje01,Jesse Crain,4817,Jesse Crain,P,crainje01,craij001,Jesse Crain,20040805
443558,Nelson Cruz,DH,MIN,Minnesota Twins,R,R,1980,34302,cruzne02,Nelson Cruz,2434,Nelson Cruz,DH/OF,cruzne02,cruzn002,Nelson Cruz,20050917
434658,Rajai Davis,CF,CLE,Cleveland Indians,R,R,1980,34484,davisra01,Rajai Davis,3708,Rajai Davis,OF,davisra01,davir003,Rajai Davis,20060814
456121,Chris Denorfia,LF,NYY,New York Yankees,R,R,1980,34659,denorch01,Chris Denorfia,4400,Chris Denorfia,OF,denorch01,denoc001,Chris Denorfia,20050907
649557,Aledmys Diaz,SS,HOU,Houston Astros,R,R,1990,34706,diazal02,Aledmys Diaz,15937,Aledmys Diaz,SS,diazal02,diaza003,Aledmys Diaz,20160405
471822,Jumbo Diaz,P,TB,Tampa Bay Rays,R,R,1984,34744,diazju03,Jumbo Diaz,3397,Jumbo Diaz,P,diazju03,diazj005,Jumbo Diaz,20140620
407911,Frank Francisco,P,CWS,Chicago White Sox,R,R,1979,35574,francfr01,Frank Francisco,1933,Frank Francisco,P,francfr01,franf001,Frank Francisco,20040514
450204,Ben Francisco,LF,ARI,Arizona Diamondbacks,R,R,1981,35575,francbe01,Ben Francisco,4677,Ben Francisco,OF,francbe01,franb001,Ben Francisco,20070501
430630,Jason Frasor,P,ATL,Atlanta Braves,R,R,1977,35597,frasoja01,Jason Frasor,1906,Jason Frasor,P,frasoja01,frasj002,Jason Frasor,20040416
493117,Kyuji Fujikawa,P,TEX,Texas Rangers,L,R,1980,35683,fujikky01,Kyuji Fujikawa,14443,Kyuji Fujikawa,P,fujikky01,fujik001,Kyuji Fujikawa,20130401
433586,Santiago Casilla,P,OAK,Oakland Athletics,R,R,1980,35863,garcija01,Santiago Casilla,2873,Santiago Casilla,P,garcija01,garcj002,Santiago Casilla,20040809
429985,Chad Gaudin,P,PHI,Philadelphia Phillies,R,R,1983,35922,gaudich01,Chad Gaudin,1783,Chad Gaudin,P,gaudich01,gaudc001,Chad Gaudin,20030801
430683,Justin Germano,P,TEX,Texas Rangers,R,R,1982,35975,germaju01,Justin Germano,1938,Justin Germano,P,germaju01,germj001,Justin Germano,20040522
430591,Hector Gimenez,C,CWS,Chicago White Sox,S,R,1982,36019,gimenhe01,Hector Gimenez,2172,Hector Gimenez,C,gimenhe01,gimeh001,Hector Gimenez,20060925
434158,Curtis Granderson,OF,MIA,Miami Marlins,L,R,1981,36252,grandcu01,Curtis Granderson,4747,Curtis Granderson,OF,grandcu01,granc001,Curtis Granderson,20040913
276514,Kevin Gregg,P,CIN,Cincinnati Reds,R,R,1978,36308,greggke01,Kevin Gregg,1793,Kevin Gregg,P,greggke01,gregk001,Kevin Gregg,20030809
429711,Franklin Gutierrez,OF,LAD,Los Angeles Dodgers,R,R,1983,36436,gutiefr01,Franklin Gutierrez,3255,Franklin Gutierrez,OF,gutiefr01,gutif001,Franklin Gutierrez,20050831
434628,Jason Hammel,P,TEX,Texas Rangers,R,R,1982,36564,hammeja01,Jason Hammel,4538,Jason Hammel,P,hammeja01,hammj002,Jason Hammel,20060411
452672,Ryan Hanigan,C,CLE,Cleveland Indians,R,R,1980,36585,hanigry01,Ryan Hanigan,4952,Ryan Hanigan,C,hanigry01,hanir001,Ryan Hanigan,20070909
435181,Jeremy Hermida,OF,SD,San Diego Padres,L,R,1984,36858,hermije01,Jeremy Hermida,7208,Jeremy Hermida,OF,hermije01,hermj001,Jeremy Hermida,20050831
448179,Rich Hill,P,LAD,Los Angeles Dodgers,L,L,1980,36959,hillri01,Rich Hill,4806,Rich Hill,P,hillri01,hillr001,Rich Hill,20050615
429718,Shawn Hill,P,TOR,Toronto Blue Jays,R,R,1981,36960,hillsh01,Shawn Hill,1882,Shawn Hill,P,hillsh01,hills003,Shawn Hill,20040629
407812,Matt Holliday,LF,COL,Colorado Rockies,R,R,1980,37052,hollima01,Matt Holliday,1873,Matt Holliday,OF,hollima01,hollm001,Matt Holliday,20040416
429667,Ryan Howard,1B,PHI,Philadelphia Phillies,L,L,1979,37145,howarry01,Ryan Howard,2154,Ryan Howard,1B,howarry01,howar001,Ryan Howard,20040901
448170,Travis Ishikawa,1B,PIT,Pittsburgh Pirates,L,L,1983,37362,ishiktr01,Travis Ishikawa,4793,Travis Ishikawa,1B,ishiktr01,ishit001,Travis Ishikawa,20060418
547874,Hisashi Iwakuma,P,SEA,Seattle Mariners,R,R,1981,37381,iwakuhi01,Hisashi Iwakuma,13048,Hisashi Iwakuma,P,iwakuhi01,iwakh001,Hisashi Iwakuma,20120420
430895,Maicer Izturis,2B,TOR,Toronto Blue Jays,S,R,1980,37391,izturma01,Maicer Izturis,2437,Maicer Izturis,2B/3B,izturma01,iztum001,Maicer Izturis,20040827
429719,Edwin Jackson,P,OAK,Oakland Athletics,R,R,1983,37412,jacksed01,Edwin Jackson,1841,Edwin Jackson,P,jacksed01,jacke001,Edwin Jackson,20030909
408312,Mike Jacobs,1B,SEA,Seattle Mariners,L,R,1980,37422,jacobmi02,Mike Jacobs,2231,Mike Jacobs,1B,jacobmi02,jacom001,Mike Jacobs,20050821
434622,Ubaldo Jimenez,P,BAL,Baltimore Orioles,R,R,1984,37512,jimenub01,Ubaldo Jimenez,3374,Ubaldo Jimenez,P,jimenub01,jimeu001,Ubaldo Jimenez,20060926
462945,Cesar Jimenez,P,MIL,Milwaukee Brewers,L,L,1984,37513,jimence01,Cesar Jimenez,3762,Cesar Jimenez,P,jimence01,jimec002,Cesar Jimenez,20060911
430681,Dan Johnson,1B,STL,St. Louis Cardinals,L,R,1979,37587,johnsda06,Dan Johnson,2167,Dan Johnson,1B,johnsda06,johnd004,Dan Johnson,20050527
462382,Jim Johnson,P,LAA,Los Angeles Angels,R,R,1983,37595,johnsji04,Jim Johnson,3656,Jim Johnson,P,johnsji04,johnj010,Jim Johnson,20060729
471107,Elliot Johnson,2B,TEX,Texas Rangers,S,R,1984,37596,johnsel02,Elliot Johnson,4751,Elliot Johnson,2B/SS,johnsel02,johne002,Elliot Johnson,20080405
434540,Garrett Jones,OF,NYY,New York Yankees,L,L,1981,37650,jonesga02,Garrett Jones,2714,Garrett Jones,1B/OF,jonesga02,joneg002,Garrett Jones,20070515
493128,Munenori Kawasaki,SS,CHC,Chicago Cubs,L,R,1981,37792,kawasmu01,Munenori Kawasaki,13047,Munenori Kawasaki,2B/SS,kawasmu01,kawam001,Munenori Kawasaki,20120407
430603,Don Kelly,1B,MIA,Miami Marlins,L,R,1980,37860,kellydo01,Don Kelly,2216,Don Kelly,OF,kellydo01,kelld001,Don Kelly,20070402
433898,Jeff Keppinger,2B,CWS,Chicago White Sox,R,R,1980,37894,keppije01,Jeff Keppinger,3856,Jeff Keppinger,2B,keppije01,keppj001,Jeff Keppinger,20040820
448337,Josh Kinney,P,SEA,Seattle Mariners,R,R,1979,37983,kinnejo01,Josh Kinney,3638,Josh Kinney,P,kinnejo01,kinnj001,Josh Kinney,20060703
445090,Bobby Korecky,P,TOR,Toronto Blue Jays,R,R,1979,38132,korecbo01,Bobby Korecky,4608,Bobby Korecky,P,korecbo01,koreb001,Bobby Korecky,20080426
456124,Erik Kratz,C,SF,San Francisco Giants,R,R,1980,38161,kratzer01,Erik Kratz,4403,Erik Kratz,C,kratzer01,krate001,Erik Kratz,20100717
493133,Hiroki Kuroda,P,NYY,New York Yankees,R,R,1975,38205,kurodhi01,Hiroki Kuroda,3283,Hiroki Kuroda,P,kurodhi01,kuroh001,Hiroki Kuroda,20080404
434181,Brandon League,P,LAD,Los Angeles Dodgers,R,R,1983,38373,leagubr01,Brandon League,3731,Brandon League,P,leagubr01,leagb001,Brandon League,20040921
434637,Matt Lindstrom,P,LAA,Los Angeles Angels,R,R,1980,38540,lindsma01,Matt Lindstrom,4604,Matt Lindstrom,P,lindsma01,lindm001,Matt Lindstrom,20070404
434538,Francisco Liriano,P,PIT,Pittsburgh Pirates,L,L,1983,38551,liriafr01,Francisco Liriano,3201,Francisco Liriano,P,liriafr01,lirif001,Francisco Liriano,20050905
434180,Kameron Loe,P,SF,San Francisco Giants,R,R,1981,38592,loeka01,Kameron Loe,4422,Kameron Loe,P,loeka01,loe-k001,Kameron Loe,20040926
466948,Jean Machi,P,SEA,Seattle Mariners,R,R,1982,38784,machije01,Jean Machi,3220,Jean Machi,P,machije01,machj002,Jean Machi,20120903
448167,Brandon Mann,P,TEX,Texas Rangers,L,L,1984,38918,mannbr01,Brandon Mann,5172,Brandon Mann,P,,mannb001,Brandon Mann,20180513
461791,Carlos Marmol,P,BOS,Boston Red Sox,R,R,1982,38974,marmoca01,Carlos Marmol,2790,Carlos Marmol,P,marmoca01,marmc001,Carlos Marmol,20060604
434665,Nick Masset,P,ATL,Atlanta Braves,R,R,1982,39130,masseni01,Nick Masset,7267,Nick Masset,P,masseni01,massn001,Nick Masset,20060627
493137,Daisuke Matsuzaka,P,NYM,New York Mets,R,R,1980,39203,matsuda01,Daisuke Matsuzaka,7775,Daisuke Matsuzaka,P,matsuda01,matsd001,Daisuke Matsuzaka,20070405
453454,Mike McCoy,2B,TOR,Toronto Blue Jays,R,R,1981,39320,mccoymi01,Mike McCoy,4583,Mike McCoy,OF,mccoymi01,mccom001,Mike McCoy,20090909
434661,Nate McLouth,OF,WSH,Washington Nationals,L,R,1981,39405,mclouna01,Nate McLouth,3190,Nate McLouth,OF,mclouna01,mclon001,Nate McLouth,20050629
471083,Miguel Montero,C,WSH,Washington Nationals,L,R,1983,39835,montemi01,Miguel Montero,3364,Miguel Montero,C,montemi01,montm001,Miguel Montero,20060906
434604,Michael Morse,1B,SF,San Francisco Giants,R,R,1982,40007,morsemi01,Mike Morse,3035,Michael Morse,1B/OF,morsemi01,morsm001,Michael Morse,20050531
430906,Donnie Murphy,2B,TEX,Texas Rangers,R,R,1983,40112,murphdo01,Donnie Murphy,4704,Donnie Murphy,2B/3B/SS,murphdo01,murpd004,Donnie Murphy,20040918
425900,Dioner Navarro,C,TOR,Toronto Blue Jays,S,R,1984,40216,navardi01,Dioner Navarro,3179,Dioner Navarro,C,navardi01,navad001,Dioner Navarro,20040907
450212,Pat Neshek,P,PHI,Philadelphia Phillies,S,R,1980,40263,neshepa01,Pat Neshek,4682,Pat Neshek,P,neshepa01,neshp001,Pat Neshek,20060707
434624,Jayson Nix,2B,KC,Kansas City Royals,R,R,1982,40354,nixja01,Jayson Nix,3790,Jayson Nix,2B/3B,nixja01,nix-j001,Jayson Nix,20080401
445060,Ricky Nolasco,P,KC,Kansas City Royals,R,R,1982,40375,nolasri01,Ricky Nolasco,3830,Ricky Nolasco,P,nolasri01,nolar001,Ricky Nolasco,20060405
434663,Juan Carlos Oviedo,P,TEX,Texas Rangers,R,R,1982,40448,nunezle01,Juan Carlos Oviedo,2886,Juan Oviedo,P,nunezle01,nunel001,Leo Nunez,20050509
434681,Pete Orr,3B,PHI,Philadelphia Phillies,L,R,1979,40607,orrpe01,Pete Orr,2748,Pete Orr,2B/3B,orrpe01,orr-p001,Pete Orr,20050405
434636,Angel Pagan,OF,SF,San Francisco Giants,S,R,1981,40737,paganan01,Angel Pagan,2918,Angel Pagan,OF,paganan01,pagaa001,Angel Pagan,20060403
461212,Matt Palmer,P,SD,San Diego Padres,R,R,1979,40753,palmema01,Matt Palmer,4457,Matt Palmer,P,palmema01,palmm001,Matt Palmer,20080816
448159,Manny Parra,P,CHC,Chicago Cubs,L,L,1982,40798,parrama01,Manny Parra,4279,Manny Parra,P,parrama01,parrm001,Manny Parra,20070720
456102,David Pauley,P,TOR,Toronto Blue Jays,R,R,1983,40843,pauleda01,David Pauley,3625,David Pauley,P,pauleda01,pauld001,David Pauley,20060531
425661,Ronny Paulino,C,SEA,Seattle Mariners,R,R,1981,40851,pauliro01,Ronny Paulino,2129,Ronny Paulino,C,pauliro01,paulr001,Ronny Paulino,20050925
430910,Brayan Pena,C,STL,St. Louis Cardinals,S,R,1982,40947,penabr01,Brayan Pena,3231,Brayan Pena,C,penabr01,penab002,Brayan Pena,20050523
407908,Joel Peralta,P,CHC,Chicago Cubs,R,R,1976,40962,peraljo01,Joel Peralta,2332,Joel Peralta,P,peraljo01,peraj002,Joel Peralta,20050525
425509,Jhonny Peralta,3B,STL,St. Louis Cardinals,R,R,1982,40963,peraljh01,Jhonny Peralta,1738,Jhonny Peralta,SS,peraljh01,peraj001,Jhonny Peralta,20030612
279827,Humberto Quintero,C,SEA,Seattle Mariners,R,R,1979,41401,quinthu01,Humberto Quintero,1824,Humberto Quintero,C,quinthu01,quinh001,Humberto Quintero,20030903
430605,Ryan Raburn,OF,WSH,Washington Nationals,R,R,1981,41409,raburry01,Ryan Raburn,2218,Ryan Raburn,OF,raburry01,rabur001,Ryan Raburn,20040912
449060,Clay Rapada,P,LAA,Los Angeles Angels,R,L,1981,41492,rapadcl01,Clay Rapada,4831,Clay Rapada,P,rapadcl01,rapac001,Clay Rapada,20070614
434592,Chris Resop,P,OAK,Oakland Athletics,R,R,1982,41586,resopch01,Chris Resop,3799,Chris Resop,P,resopch01,resoc001,Chris Resop,20050628
446488,Scott Rice,P,NYM,New York Mets,L,L,1981,41653,ricesc01,Scott Rice,2743,Scott Rice,P,ricesc01,rices001,Scott Rice,20130401
425784,Rene Rivera,C,SF,San Francisco Giants,R,R,1983,41774,riverre01,Rene Rivera,3648,Rene Rivera,C,riverre01,river003,Rene Rivera,20040922
434884,Ryan Rowland-Smith,P,ARI,Arizona Diamondbacks,L,L,1983,42097,rowlary01,Ryan Rowland-Smith,3245,Ryan Rowland-Smith,P,rowlary01,rowlr002,Ryan Rowland-Smith,20070622
434563,Carlos Ruiz,C,SEA,Seattle Mariners,R,R,1979,42127,ruizca01,Carlos Ruiz,2579,Carlos Ruiz,C,ruizca01,ruizc001,Carlos Ruiz,20060506
435408,Omir Santos,C,CLE,Cleveland Indians,R,R,1981,42393,santoom01,Omir Santos,3583,Omir Santos,C,santoom01,santo001,Omir Santos,20080905
435045,Sergio Santos,P,NYY,New York Yankees,R,R,1983,42394,santose01,Sergio Santos,4734,Sergio Santos,P,santose01,sants001,Sergio Santos,20100408
434578,Joe Saunders,P,BAL,Baltimore Orioles,L,L,1981,42438,saundjo01,Joe Saunders,4366,Joe Saunders,P,saundjo01,saunj001,Joe Saunders,20050816
435401,Skip Schumaker,OF,SD,San Diego Padres,L,R,1980,42557,schumsk01,Skip Schumaker,3704,Skip Schumaker,2B/OF,schumsk01,schus001,Skip Schumaker,20050608
432928,Luke Scott,DH,TB,Tampa Bay Rays,L,R,1978,42577,scottlu01,Luke Scott,3469,Luke Scott,DH/OF,scottlu01,scotl001,Luke Scott,20050405
448306,James Shields,P,CWS,Chicago White Sox,R,R,1981,42750,shielja02,James Shields,7059,James Shields,P,shielja02,shiej002,James Shields,20060531
434672,Chris Smith,P,OAK,Oakland Athletics,R,R,1981,43010,smithch08,Chris Smith,4544,Chris Smith,P,smithch07,smitc002,Chris Smith,20080621
430965,Chris Snyder,C,WSH,Washington Nationals,R,R,1981,43032,snydech02,Chris Snyder,4606,Chris Snyder,C,snydech02,snydc002,Chris Snyder,20040821
434567,Geovany Soto,C,CWS,Chicago White Sox,R,R,1983,43102,sotoge01,Geovany Soto,3707,Geovany Soto,C,sotoge01,sotog001,Geovany Soto,20050923
455755,Chris Stewart,C,ARI,Arizona Diamondbacks,R,R,1982,43258,stewach01,Chris Stewart,3878,Chris Stewart,C,stewach01,stewc001,Chris Stewart,20060906
445590,Eric Stults,P,LAD,Los Angeles Dodgers,L,L,1979,43330,stulter01,Eric Stults,8011,Eric Stults,P,stulter01,stule002,Eric Stults,20060905
547887,Kensuke Tanaka,LF,SF,San Francisco Giants,L,R,1981,43505,tanakke01,Kensuke Tanaka,14448,Kensuke Tanaka,OF,tanakke01,tanak001,Kensuke Tanaka,20130709
493157,Koji Uehara,P,CHC,Chicago Cubs,R,R,1975,44014,ueharko01,Koji Uehara,9227,Koji Uehara,P,ueharko01,uehak001,Koji Uehara,20090408
462564,Dan Uggla,2B,WSH,Washington Nationals,R,R,1980,44018,ugglada01,Dan Uggla,3442,Dan Uggla,2B,ugglada01,uggld001,Dan Uggla,20060403
451990,Jose G. Valdez,P,HOU,Houston Astros,R,R,1983,44083,valdejo01,Jose Valdez,3217,Jose Valdez,P,valdejo01,valdj001,Jose Valdez,20110417
444041,Gil Velazquez,3B,MIA,Miami Marlins,R,R,1979,44214,velazgi01,Gil Velazquez,2070,Gil Velazquez,3B,velazgi01,velag002,Gil Velazquez,20080925
407842,Jose Veras,P,ATL,Atlanta Braves,R,R,1980,44239,verasjo01,Jose Veras,2063,Jose Veras,P,verasjo01,veraj001,Jose Veras,20060805
448693,Ross Wolf,P,TEX,Texas Rangers,R,R,1982,44900,wolfro01,Ross Wolf,4534,Ross Wolf,P,wolfro01,wolfr002,Ross Wolf,20070810
432934,Chris Young,P,KC,Kansas City Royals,R,R,1979,45140,youngch03,Chris Young,3196,Chris Young,P,youngch03,younc003,Chris Young,20040824
425386,Jeremy Guthrie,P,WSH,Washington Nationals,R,R,1979,45312,guthrje01,Jeremy Guthrie,2072,Jeremy Guthrie,P,guthrje01,guthj001,Jeremy Guthrie,20040828
430001,Rickie Weeks,1B,TB,Tampa Bay Rays,R,R,1982,45365,weeksri01,Rickie Weeks,1849,Rickie Weeks Jr.,2B,weeksri01,weekr001,Rickie Weeks,20030915
430911,David Aardsma,P,ATL,Atlanta Braves,R,R,1981,45369,aardsda01,David Aardsma,1902,David Aardsma,P,aardsda01,aardd001,David Aardsma,20040406
430941,George Sherrill,P,KC,Kansas City Royals,L,L,1977,45372,sherrge01,George Sherrill,6291,George Sherrill,P,sherrge01,sherg001,George Sherrill,20040716
425834,B.J. Upton,LF,CLE,Cleveland Indians,R,R,1984,45374,uptonbj01,Melvin Upton,5015,Melvin Upton Jr.,OF,uptonbj01,uptob001,Melvin Upton,20040802
430686,Freddy Guzman,DH,TB,Tampa Bay Rays,S,R,1983,45376,guzmafr01,Freddy Guzman,2162,Freddy Guzman,OF,guzmafr01,guzmf001,Freddy Guzman,20040817
434137,Logan Kensing,P,DET,Detroit Tigers,R,R,1982,45378,kensilo01,Logan Kensing,6166,Logan Kensing,P,kensilo01,kensl001,Logan Kensing,20040910
434778,Kendrys Morales,DH,OAK,Oakland Athletics,S,R,1983,45379,moralke01,Kendrys Morales,8610,Kendrys Morales,1B/DH,moralke01,morak001,Kendrys Morales,20060523
435078,Joaquin Arias,3B,ARI,Arizona Diamondbacks,R,R,1984,45382,ariasjo01,Joaquin Arias,3817,Joaquin Arias,3B,ariasjo01,ariaj001,Joaquin Arias,20060913
449107,Mike Aviles,SS,MIA,Miami Marlins,R,R,1981,45386,avilemi01,Mike Aviles,5986,Mike Aviles,SS,avilemi01,avilm001,Mike Aviles,20080529
425557,Jeff Baker,1B,MIA,Miami Marlins,R,R,1981,45387,bakerje03,Jeff Baker,2073,Jeff Baker,1B/2B,bakerje03,bakej001,Jeff Baker,20050404
435558,Daric Barton,1B,OAK,Oakland Athletics,L,R,1985,45389,bartoda02,Daric Barton,5928,Daric Barton,1B,bartoda02,bartd001,Daric Barton,20070910
465668,Roger Bernadina,LF,LAD,Los Angeles Dodgers,L,L,1984,45390,bernaro01,Roger Bernadina,6421,Roger Bernadina,OF,bernaro01,bernr001,Roger Bernadina,20080629
456422,Michael Bourn,OF,BAL,Baltimore Orioles,L,R,1982,45394,bournmi01,Michael Bourn,6387,Michael Bourn,OF,bournmi01,bourm001,Michael Bourn,20060730
458582,Reid Brignac,SS,WSH,Washington Nationals,L,R,1986,45395,brignre01,Reid Brignac,8380,Reid Brignac,SS,brignre01,brigr001,Reid Brignac,20080704
456714,Billy Butler,DH,NYY,New York Yankees,R,R,1986,45396,butlebi03,Billy Butler,7399,Billy Butler,1B/DH,butlebi03,butlb003,Billy Butler,20070501
466320,Melky Cabrera,OF,PIT,Pittsburgh Pirates,S,L,1984,45397,cabreme01,Melky Cabrera,4022,Melky Cabrera,OF,cabreme01,cabrm002,Melky Cabrera,20050707
452678,Asdrubal Cabrera,2B,TEX,Texas Rangers,S,R,1985,45398,cabreas01,Asdrubal Cabrera,4962,Asdrubal Cabrera,SS,cabreas01,cabra002,Asdrubal Cabrera,20070808
447736,Chris Dickerson,LF,CLE,Cleveland Indians,L,L,1982,45408,dickech01,Chris Dickerson,7095,Chris Dickerson,OF,dickech01,dickc001,Chris Dickerson,20080812
461882,Jesus Guzman,1B,CHC,Chicago Cubs,R,R,1984,45422,guzmaje01,Jesus Guzman,3118,Jesus Guzman,1B/OF,guzmaje01,guzmj005,Jesus Guzman,20090521
448242,Tony Gwynn Jr.,CF,PHI,Philadelphia Phillies,L,R,1982,45423,gwynnto02,Tony Gwynn,6141,Tony Gwynn,OF,gwynnto02,gwynt002,Tony Gwynn,20060715
431094,Aaron Hill,OF,SF,San Francisco Giants,R,R,1982,45430,hillaa01,Aaron Hill,6104,Aaron Hill,2B,hillaa01,hilla001,Aaron Hill,20050520
430945,Adam Jones,CF,ARI,Arizona Diamondbacks,R,R,1985,45435,jonesad01,Adam Jones,6368,Adam Jones,OF,jonesad01,jonea003,Adam Jones,20060714
461314,Matt Kemp,LF,CIN,Cincinnati Reds,R,R,1984,45436,kempma01,Matt Kemp,5631,Matt Kemp,OF,kempma01,kempm001,Matt Kemp,20060528
435062,Howie Kendrick,2B,WSH,Washington Nationals,R,R,1983,45437,kendrho01,Howie Kendrick,4229,Howie Kendrick,2B,kendrho01,kendh001,Howie Kendrick,20060426
